Nome,Sigla,Data,Dia_semana,Max_Dia,Min_Dia,Valor_abertura,Valor_fechamento,Volume_negociacao,Valor_Mercado
Cosmos,ATOM,20/01/2020,Segunda-feira,4.66049360824,4.421811923,4.51442644597,4.50530350954,142814531.360596,859109294.356465
Cosmos,ATOM,21/01/2020,Terça-feira,4.73110743595,4.46383309152,4.50498760309,4.64942749403,138311352.699089,886592072.010148
Cosmos,ATOM,22/01/2020,Quarta-feira,4.68790391725,4.56664640926,4.64370264058,4.652061581,131623771.860707,887094361.943174
Cosmos,ATOM,23/01/2020,Quinta-feira,4.68163293221,4.38264651477,4.65152933697,4.44453520326,157800493.046621,847521480.879104
Cosmos,ATOM,24/01/2020,Sexta-feira,4.52140152286,4.351432053,4.44632501131,4.48453133978,161825963.551462,855148281.726133
Cosmos,ATOM,25/01/2020,Sábado,4.48755198611,4.3674001723,4.48755198611,4.41506513162,132055629.50748,841901878.91496
Cosmos,ATOM,26/01/2020,Domingo,4.49987835155,4.37021513177,4.41101203107,4.48058320702,131819510.660587,854395418.452374
Cosmos,ATOM,27/01/2020,Segunda-feira,4.66757400992,4.42560669289,4.47853992527,4.51769953241,166514161.132531,861473072.609833
Cosmos,ATOM,28/01/2020,Terça-feira,4.58664028613,4.47852698633,4.51630512093,4.58664028613,201500979.250412,874619277.333971
Cosmos,ATOM,29/01/2020,Quarta-feira,4.58702128083,4.36280066552,4.58702128083,4.41285652952,195873920.041462,841480724.027697
Cosmos,ATOM,30/01/2020,Quinta-feira,4.4685456691,4.30450419761,4.40970025206,4.41496359761,193799097.488453,841882517.553068
Cosmos,ATOM,31/01/2020,Sexta-feira,4.6038512837,4.30318236372,4.41672887287,4.38951283346,199363104.707906,837029351.060857
Cosmos,ATOM,01/02/2020,Sábado,4.4308819258,4.2983770653,4.38601958904,4.37635700212,153198031.423195,834520686.116254
Cosmos,ATOM,02/02/2020,Domingo,4.47059964688,4.25454831611,4.37443970073,4.40676454717,166048378.829947,840319053.421742
Cosmos,ATOM,03/02/2020,Segunda-feira,4.45689979696,4.2499771247,4.40676454717,4.26072656645,169613306.255035,812471298.814325
Cosmos,ATOM,04/02/2020,Terça-feira,4.26268178067,4.02076419158,4.26139358964,4.2169735716,199182438.450621,804128108.516053
Cosmos,ATOM,05/02/2020,Quarta-feira,4.34679838462,4.15424271176,4.21610771215,4.32584657779,219629627.269742,824888932.137437
Cosmos,ATOM,06/02/2020,Quinta-feira,4.58135305998,4.26823514988,4.32664782875,4.5669903236,245005952.455226,870872256.648787
Cosmos,ATOM,07/02/2020,Sexta-feira,4.89862394423,4.52715056513,4.56777669391,4.81063279566,263626978.592991,917332059.368738
Cosmos,ATOM,08/02/2020,Sábado,4.80712542047,4.52681385074,4.8068066822,4.62756113562,223813432.782324,882422410.253957
Cosmos,ATOM,09/02/2020,Domingo,4.78886606304,4.60224022036,4.62640404777,4.75878540911,194625819.128946,907445362.150919
Cosmos,ATOM,10/02/2020,Segunda-feira,4.7887411964,4.58538590944,4.76235896394,4.7887411964,213729603.222556,913157584.474257
Cosmos,ATOM,11/02/2020,Terça-feira,5.15363672581,4.70915174404,4.78408414211,5.10292610733,246047423.081914,973069014.759689
Cosmos,ATOM,12/02/2020,Quarta-feira,5.30734015864,5.08110271405,5.10043716958,5.11054019981,259478347.791568,974520934.170625
Cosmos,ATOM,13/02/2020,Quinta-feira,5.22771368538,4.8513668402,5.11085117046,4.89441042308,292085885.823964,933307484.381337
Cosmos,ATOM,14/02/2020,Sexta-feira,5.1247886949,4.86648732399,4.8995719663,5.10299699315,228732872.725099,973082531.866066
Cosmos,ATOM,15/02/2020,Sábado,5.12600800808,4.45224074487,5.10299699315,4.58209339027,259955973.818854,873752236.859223
Cosmos,ATOM,16/02/2020,Domingo,4.73883766074,4.07806055452,4.60325960768,4.39484766441,315050585.812649,838046641.648108
Cosmos,ATOM,17/02/2020,Segunda-feira,4.4036443585,3.92763904371,4.38850022555,4.27078323289,311147335.578162,814388988.841324
Cosmos,ATOM,18/02/2020,Terça-feira,4.4758926611,3.99258324903,4.26659414515,4.43323403239,256786535.420511,845366478.244771
Cosmos,ATOM,19/02/2020,Quarta-feira,4.68829745293,4.15263494541,4.43408466228,4.15857055291,253028948.512373,792991328.037489
Cosmos,ATOM,20/02/2020,Quinta-feira,4.55238516225,4.12783680801,4.15385714249,4.47153202714,1754228163.36807,852669463.088139
Cosmos,ATOM,21/02/2020,Sexta-feira,4.96616753758,4.43126027701,4.46954016542,4.83432153203,743408253.437435,921849227.533753
Cosmos,ATOM,22/02/2020,Sábado,5.08762755777,4.70894922261,4.83395694599,5.00443472518,297156553.407329,954287846.822855
Cosmos,ATOM,23/02/2020,Domingo,5.09118425174,4.75330796263,5.01848014879,4.79213968469,255495590.029551,913805636.901916
Cosmos,ATOM,24/02/2020,Segunda-feira,4.93180129062,4.24557837185,4.79337611298,4.38197832864,273073853.540624,835592608.096586
Cosmos,ATOM,25/02/2020,Terça-feira,4.38707427081,4.00326583361,4.38276848627,4.05980395125,234723403.907286,774157678.921855
Cosmos,ATOM,26/02/2020,Quarta-feira,4.06536217862,3.50844783932,4.05483785023,3.66671327437,273436562.885173,699199831.283537
Cosmos,ATOM,27/02/2020,Quinta-feira,3.84701054217,3.36313290679,3.66388627473,3.68725534804,244141234.297612,703116967.2496
Cosmos,ATOM,28/02/2020,Sexta-feira,3.74451198956,3.45684658481,3.68722082923,3.53641782075,182473021.730703,674353994.597883
Cosmos,ATOM,29/02/2020,Sábado,3.67235907983,3.47935428652,3.53575102683,3.47935428652,117740505.325047,663472638.320328
Cosmos,ATOM,01/03/2020,Domingo,3.54779275811,3.28084831533,3.47143454214,3.36827522542,134716473.13015,642291145.531368
Cosmos,ATOM,02/03/2020,Segunda-feira,3.75704810147,3.33958438158,3.36277243839,3.684761615,155975816.073082,702641441.188421
Cosmos,ATOM,03/03/2020,Terça-feira,3.6917752378,3.52557773201,3.68555822343,3.6297340096,127505753.697269,692148313.001782
Cosmos,ATOM,04/03/2020,Quarta-feira,3.88578405302,3.62823598997,3.62823598997,3.74206328534,155036911.547949,713568207.269109
Cosmos,ATOM,05/03/2020,Quinta-feira,3.93414414439,3.74322960834,3.7436426043,3.76067302416,144313784.377518,717116869.318614
Cosmos,ATOM,06/03/2020,Sexta-feira,3.87364182221,3.7232569912,3.76947705418,3.84414567546,130616199.81445,733034138.910897
Cosmos,ATOM,07/03/2020,Sábado,3.85434930996,3.59247485459,3.84282403446,3.6208482305,1038558792.93452,690453897.654127
Cosmos,ATOM,08/03/2020,Domingo,3.62288629192,3.10433083991,3.6208482305,3.1047927944,184166651.461365,592048092.003542
Cosmos,ATOM,09/03/2020,Segunda-feira,3.16190736679,2.84984611814,3.10475634553,3.01163193195,202828738.683178,574283392.548426
Cosmos,ATOM,10/03/2020,Terça-feira,3.18423843876,2.89612750344,3.01949840141,3.07428545249,162383021.394706,586230694.590584
Cosmos,ATOM,11/03/2020,Quarta-feira,3.09476626543,2.73278206246,3.07204702369,2.97573121635,147334668.27537,567437541.124499
Cosmos,ATOM,12/03/2020,Quinta-feira,2.99280565719,1.61452747162,2.97494863848,1.6492031281,232086160.535479,314483970.421147
Cosmos,ATOM,13/03/2020,Sexta-feira,1.94115700153,1.13096252523,1.65230023468,1.8054450977,310358696.767227,344277507.741705
Cosmos,ATOM,14/03/2020,Sábado,1.98749283304,1.7027816339,1.81284983497,1.83624841917,210130139.335791,350151345.034995
Cosmos,ATOM,15/03/2020,Domingo,2.0705935374,1.82648589409,1.84125883682,1.93700480992,189440525.28604,369364423.926537
Cosmos,ATOM,16/03/2020,Segunda-feira,1.93246880648,1.5346607742,1.93246880648,1.66773932043,180527214.861473,318018608.005265
Cosmos,ATOM,17/03/2020,Terça-feira,1.83836118727,1.65149702047,1.66729989223,1.73255603154,137611387.689341,330378405.480909
Cosmos,ATOM,18/03/2020,Quarta-feira,1.81353406203,1.664524467,1.7308272411,1.75513974027,147341920.80851,334684857.64998
Cosmos,ATOM,19/03/2020,Quinta-feira,2.12901252723,1.75113296963,1.75513974027,2.06445779968,211035988.018902,393668235.615245
Cosmos,ATOM,20/03/2020,Sexta-feira,2.45185491725,1.87260790757,2.06444211129,2.16300177189,219912722.12895,412459431.868538
Cosmos,ATOM,21/03/2020,Sábado,2.22474511436,2.01384687005,2.1675783531,2.15808758293,178495031.253527,411522352.845822
Cosmos,ATOM,22/03/2020,Domingo,2.22798440169,1.92153051218,2.15973554931,1.92443268167,152281650.704978,366967064.413123
Cosmos,ATOM,23/03/2020,Segunda-feira,2.11246593009,1.90194217964,1.92443268167,2.09322738935,157578817.473256,399154263.765842
Cosmos,ATOM,24/03/2020,Terça-feira,2.22893915631,2.08418237109,2.09598949274,2.14074807262,159154280.068361,408215908.688316
Cosmos,ATOM,25/03/2020,Quarta-feira,2.1698811055,2.05260519074,2.14259604931,2.07970596434,137616976.361315,396575884.334925
Cosmos,ATOM,26/03/2020,Quinta-feira,2.17045330725,2.0763250575,2.07970596434,2.17045330725,116976100.621657,413880353.51598
Cosmos,ATOM,27/03/2020,Sexta-feira,2.17703306566,2.01430301271,2.17042103292,2.02657368882,110780608.189122,386444173.644872
Cosmos,ATOM,28/03/2020,Sábado,2.02533818815,1.88717327024,2.02533818815,1.97484564565,142369491.35626,376580233.829915
Cosmos,ATOM,29/03/2020,Domingo,1.99151153075,1.86087391765,1.97712558726,1.86277635684,99979032.8782272,355209916.064482
Cosmos,ATOM,30/03/2020,Segunda-feira,2.0157110479,1.85555854691,1.8615960381,1.97571299662,124918346.382397,376745627.632623
Cosmos,ATOM,31/03/2020,Terça-feira,1.9938762323,1.94147458988,1.96821075787,1.95917744113,97739845.4356612,373592488.36493
Cosmos,ATOM,01/04/2020,Quarta-feira,1.97920905231,1.89575911742,1.95917744113,1.97920905231,111913424.455545,377412285.035505
Cosmos,ATOM,02/04/2020,Quinta-feira,2.07473365361,1.96001552906,1.98034345636,1.98526176196,136485794.39149,378566466.791594
Cosmos,ATOM,03/04/2020,Sexta-feira,2.06224034302,1.96973828637,1.98658249162,1.98051842346,122833949.240105,377661966.976432
Cosmos,ATOM,04/04/2020,Sábado,2.02648217131,1.96637246138,1.98051842346,2.02622884768,109601350.296632,386378416.426114
Cosmos,ATOM,05/04/2020,Domingo,2.09525241468,2.0169527099,2.02892535875,2.06658430749,111940359.425029,394073736.070481
Cosmos,ATOM,06/04/2020,Segunda-feira,2.39359114359,2.06407714891,2.06748334685,2.38205729153,201395694.630294,454230787.006835
Cosmos,ATOM,07/04/2020,Terça-feira,2.49270140497,2.30634494881,2.38476525608,2.34788029602,197423097.505895,447713629.076488
Cosmos,ATOM,08/04/2020,Quarta-feira,2.47201083001,2.31495127974,2.34638378459,2.47201083001,164555413.457146,471383886.860103
Cosmos,ATOM,09/04/2020,Quinta-feira,2.60858784727,2.40995499056,2.47632181088,2.58491292825,167581572.711904,492913011.755894
Cosmos,ATOM,10/04/2020,Sexta-feira,2.59977670476,2.21999011993,2.58557844126,2.30795699538,200391440.622423,440100717.189734
Cosmos,ATOM,11/04/2020,Sábado,2.37478777786,2.24639726618,2.30795699538,2.30452375196,133757618.815417,439446037.36058
Cosmos,ATOM,12/04/2020,Domingo,2.37694616699,2.25656092829,2.30840654364,2.33221815354,129190437.114982,444727039.572448
Cosmos,ATOM,13/04/2020,Segunda-feira,2.33280096279,2.19428066584,2.33280096279,2.26115520956,132554387.236201,431176157.699945
Cosmos,ATOM,14/04/2020,Terça-feira,2.44136256419,2.24103774312,2.26384673668,2.34651352171,136387308.952496,447453001.016575
Cosmos,ATOM,15/04/2020,Quarta-feira,2.42673808394,2.27339622753,2.34313060098,2.27542085527,141651091.407991,433896451.414565
Cosmos,ATOM,16/04/2020,Quinta-feira,2.43306273448,2.21306174048,2.2734018119,2.41602788542,169662840.812918,460708586.534416
Cosmos,ATOM,17/04/2020,Sexta-feira,2.42226088966,2.36597399377,2.41799772765,2.38702109278,137482523.130677,455177326.519697
Cosmos,ATOM,18/04/2020,Sábado,2.51098802718,2.38326580636,2.38542386906,2.50384664391,154952315.284106,477454608.523356
Cosmos,ATOM,19/04/2020,Domingo,2.54568391257,2.40222479849,2.50253761799,2.40222479849,147362760.887268,458076497.431593
Cosmos,ATOM,20/04/2020,Segunda-feira,2.44317780786,2.28299576357,2.40222479849,2.28804543395,162820748.665053,436303812.618612
Cosmos,ATOM,21/04/2020,Terça-feira,2.32952429158,2.26761715988,2.28440453826,2.2878571957,130580694.36521,436267917.760522
Cosmos,ATOM,22/04/2020,Quarta-feira,2.40545533113,2.26992081521,2.28236798889,2.37902410084,129136262.146694,453652392.608363
Cosmos,ATOM,23/04/2020,Quinta-feira,2.46076289969,2.34629823791,2.38076697074,2.40500147374,162055138.635514,458605977.30118
Cosmos,ATOM,24/04/2020,Sexta-feira,2.80551833391,2.40360438869,2.40404405774,2.75654425541,258118575.169726,525641121.649859
Cosmos,ATOM,25/04/2020,Sábado,2.94366658417,2.69367276556,2.75699008561,2.88256358722,244311461.841775,549671551.341735
Cosmos,ATOM,26/04/2020,Domingo,2.90492690419,2.77159503972,2.88219601647,2.79938404666,202153852.254375,533810174.578975
Cosmos,ATOM,27/04/2020,Segunda-feira,2.83495542919,2.68445695516,2.80082115989,2.77028457306,206579070.090972,528261241.37665
Cosmos,ATOM,28/04/2020,Terça-feira,2.8500223075,2.72843510523,2.76886915483,2.81410049033,179189232.728553,536616430.252982
Cosmos,ATOM,29/04/2020,Quarta-feira,2.99283797932,2.78247963341,2.81795817619,2.95145727275,257180368.435069,562808780.706186
Cosmos,ATOM,30/04/2020,Quinta-feira,3.08521172185,2.73092773584,2.95390770677,2.75682800212,258478242.524408,525695228.867117
Cosmos,ATOM,01/05/2020,Sexta-feira,2.93508862465,2.75548158199,2.75682800212,2.84744537407,215604799.455596,542974914.088668
Cosmos,ATOM,02/05/2020,Sábado,2.89732777732,2.81025695138,2.84805864344,2.87865978488,177959168.310078,548927141.366575
Cosmos,ATOM,03/05/2020,Domingo,2.90674629316,2.76362889555,2.88098962499,2.77714602285,181742034.814132,529569640.527754
Cosmos,ATOM,04/05/2020,Segunda-feira,2.79592889569,2.60931564518,2.77429680443,2.77338502985,213546081.385329,528852462.642742
Cosmos,ATOM,05/05/2020,Terça-feira,2.79575332728,2.68279810862,2.7717408231,2.70694216706,187996938.913155,516182576.841337
Cosmos,ATOM,06/05/2020,Quarta-feira,2.7671995324,2.67325807984,2.70425469951,2.67325807984,175526568.780991,509759410.823479
Cosmos,ATOM,07/05/2020,Quinta-feira,2.77939187995,2.62193129335,2.66862291643,2.72823830338,200554903.205791,520243503.837188
Cosmos,ATOM,08/05/2020,Sexta-feira,2.85842977544,2.69171824876,2.72823830338,2.82194644112,192534152.221896,538112562.363168
Cosmos,ATOM,09/05/2020,Sábado,2.85186236883,2.73941852242,2.81485869418,2.75880775544,194974055.646418,526072744.937709
Cosmos,ATOM,10/05/2020,Domingo,2.76055739423,2.38060734644,2.75874846581,2.51827658851,219395084.150174,480206232.136873
Cosmos,ATOM,11/05/2020,Segunda-feira,2.55496455387,2.31028379928,2.51356355694,2.398775608,190618143.769719,457418776.680551
Cosmos,ATOM,12/05/2020,Terça-feira,2.52676735059,2.3816294377,2.40816327491,2.48357449104,163012635.272352,473588943.333352
Cosmos,ATOM,13/05/2020,Quarta-feira,2.56653869594,2.44886743456,2.4817923637,2.5422970274,150850771.51192,484786652.137706
Cosmos,ATOM,14/05/2020,Quinta-feira,2.54098902221,2.4676967894,2.53651522605,2.51934124115,182771967.668516,480409249.087084
Cosmos,ATOM,15/05/2020,Sexta-feira,2.56698186085,2.45642489739,2.51722865499,2.47605958485,158220034.805872,472155937.601246
Cosmos,ATOM,16/05/2020,Sábado,2.56520165546,2.45041091189,2.47758177398,2.55226387075,147163344.428942,486687213.939868
Cosmos,ATOM,17/05/2020,Domingo,2.61765455815,2.53881234078,2.55334011591,2.54147983469,143724086.395666,484630822.93531
Cosmos,ATOM,18/05/2020,Segunda-feira,2.65674647596,2.53490914329,2.53870355561,2.59355408061,163528476.710306,494560779.612312
Cosmos,ATOM,19/05/2020,Terça-feira,2.64838773674,2.5366504808,2.59281748539,2.60292426325,142768377.840185,496347565.114952
Cosmos,ATOM,20/05/2020,Quarta-feira,2.70098312626,2.56969991039,2.602351977,2.69832814282,159956834.678579,514539982.00378
Cosmos,ATOM,21/05/2020,Quinta-feira,2.7258680191,2.46562900273,2.70063850781,2.520559903,181807763.533175,480641633.813173
Cosmos,ATOM,22/05/2020,Sexta-feira,2.6787236924,2.49729454132,2.52110413988,2.6503775479,151380584.358752,505396357.899774
Cosmos,ATOM,23/05/2020,Sábado,2.66942058528,2.57310435492,2.65102969451,2.60368997356,115303105.936331,496493577.218846
Cosmos,ATOM,24/05/2020,Domingo,2.64946849954,2.51677434125,2.60314439288,2.52600661237,135354359.16952,481680258.321715
Cosmos,ATOM,25/05/2020,Segunda-feira,2.62688549009,2.48317256688,2.51784052197,2.61305486596,141861562.757698,498279353.933878
Cosmos,ATOM,26/05/2020,Terça-feira,2.6253728349,2.54078100414,2.61371979598,2.57838646033,121605318.031832,491668489.77474
Cosmos,ATOM,27/05/2020,Quarta-feira,2.6697169964,2.57423645962,2.57838646033,2.60586127193,121510767.074461,496907618.716058
Cosmos,ATOM,28/05/2020,Quinta-feira,2.665778451,2.5768856938,2.607286634,2.65964262168,101752450.925141,507163100.357955
Cosmos,ATOM,29/05/2020,Sexta-feira,2.70047282851,2.63847946087,2.6624752195,2.6796701483,92727474.6509509,510982118.15016
Cosmos,ATOM,30/05/2020,Sábado,2.81974580398,2.64446106288,2.67952710554,2.81218641072,125099098.052965,536251437.399647
Cosmos,ATOM,31/05/2020,Domingo,2.87375435367,2.71036789612,2.81176152484,2.73445561431,126961036.675238,521429073.154451
Cosmos,ATOM,01/06/2020,Segunda-feira,2.85553860372,2.71518253835,2.73119084479,2.85068339793,131032790.867347,543592367.804624
Cosmos,ATOM,02/06/2020,Terça-feira,2.95123176973,2.67812777478,2.85044523056,2.75405604071,173439108.16419,525166647.872322
Cosmos,ATOM,03/06/2020,Quarta-feira,2.90808824668,2.74541455969,2.75405604071,2.90427007873,130830908.550879,553810728.328285
Cosmos,ATOM,04/06/2020,Quinta-feira,3.1480833748,2.89668949611,2.90348804929,3.11172490115,194087418.889439,593369964.620068
Cosmos,ATOM,05/06/2020,Sexta-feira,3.20469137574,3.04371453665,3.11172490115,3.1090373601,173819261.718273,592857481.611957
Cosmos,ATOM,06/06/2020,Sábado,3.16588260161,3.05773535656,3.1090373601,3.05773535656,115040526.540801,583074782.629082
Cosmos,ATOM,07/06/2020,Domingo,3.10753361421,2.91447445874,3.05773535656,3.0269006715,122046710.467589,577194964.661767
Cosmos,ATOM,08/06/2020,Segunda-feira,3.15415660717,3.00449701566,3.02521995191,3.14853085728,107678223.716001,600388434.947761
Cosmos,ATOM,09/06/2020,Terça-feira,3.17774287616,3.09076252906,3.14807089086,3.12924938483,132661687.136109,596711681.060793
Cosmos,ATOM,10/06/2020,Quarta-feira,3.12951272412,3.03419931159,3.12951272412,3.11670448641,125271625.444627,594319513.961161
Cosmos,ATOM,11/06/2020,Quinta-feira,3.13491993187,2.75394606837,3.11670448641,2.77130763264,143482483.042183,528456327.011169
Cosmos,ATOM,12/06/2020,Sexta-feira,2.92275515449,2.74824586309,2.77470603306,2.86349531709,124232872.197762,546035452.672401
Cosmos,ATOM,13/06/2020,Sábado,2.90284710827,2.82619970126,2.86435277456,2.87966846177,106615056.754678,549119484.388386
Cosmos,ATOM,14/06/2020,Domingo,2.88271682688,2.75051787647,2.87913398253,2.77154060475,99789108.5535264,528500752.099202
Cosmos,ATOM,15/06/2020,Segunda-feira,2.78859492257,2.55583908925,2.77154060475,2.71340279375,146311613.456898,517414543.661107
Cosmos,ATOM,16/06/2020,Terça-feira,2.7634221722,2.68833640386,2.71058152656,2.72347941215,114669147.721199,519336038.296217
Cosmos,ATOM,17/06/2020,Quarta-feira,2.73557149298,2.66214411624,2.72994062546,2.7011787538,116732796.908687,515083560.562323
Cosmos,ATOM,18/06/2020,Quinta-feira,2.70418013731,2.62250949563,2.70075476713,2.65531896696,95666154.6508869,506338629.387759
Cosmos,ATOM,19/06/2020,Sexta-feira,2.66011223726,2.58945253616,2.65219561455,2.59079983244,99231022.8580446,494035576.327605
Cosmos,ATOM,20/06/2020,Sábado,2.63261123492,2.56303463183,2.59170252333,2.61418531827,90834917.4186075,498494918.120462
Cosmos,ATOM,21/06/2020,Domingo,2.63043843274,2.59035175566,2.61210166795,2.60717795904,82053811.2180977,497158695.725979
Cosmos,ATOM,22/06/2020,Segunda-feira,2.71614227341,2.60149727602,2.60149727602,2.68111836624,96576318.6832502,511258276.56876
Cosmos,ATOM,23/06/2020,Terça-feira,2.8287644445,2.64641942182,2.67937572547,2.77333750013,104021029.269418,528843399.274619
Cosmos,ATOM,24/06/2020,Quarta-feira,2.87935909262,2.65926171874,2.7773849376,2.68390151874,105354511.375675,511788991.57504
Cosmos,ATOM,25/06/2020,Quinta-feira,2.68882498676,2.57587421572,2.6847018695,2.62445692923,77264798.7471977,500453595.582494
Cosmos,ATOM,26/06/2020,Sexta-feira,2.65360270737,2.52856846085,2.62609604528,2.61940531635,84370608.674095,499490311.406964
Cosmos,ATOM,27/06/2020,Sábado,2.72250515441,2.32594119646,2.61874934054,2.4411615585,93301751.3083909,465501287.425404
Cosmos,ATOM,28/06/2020,Domingo,2.5584324792,2.41280918333,2.4411615585,2.51401700146,67511560.0745713,479393978.130672
Cosmos,ATOM,29/06/2020,Segunda-feira,2.68001128645,2.4731210407,2.51373265854,2.64517591728,90524641.3566427,504404467.075551
Cosmos,ATOM,30/06/2020,Terça-feira,2.67638107163,2.57612793848,2.64444658774,2.59541031256,56318982.6188913,494914741.585651
Cosmos,ATOM,01/07/2020,Quarta-feira,2.67921545687,2.57856222313,2.59883843855,2.65628564201,61670188.7957238,506522963.144257
Cosmos,ATOM,02/07/2020,Quinta-feira,2.79406733805,2.63332666445,2.65865604615,2.68229151278,81945497.7575118,511481982.051425
Cosmos,ATOM,03/07/2020,Sexta-feira,2.79923156977,2.67736083769,2.68345555653,2.69283546784,84247984.942683,513492592.384811
Cosmos,ATOM,04/07/2020,Sábado,2.7856370983,2.68656002418,2.69500666637,2.77305588997,73677976.197051,528789699.472746
Cosmos,ATOM,05/07/2020,Domingo,2.97811674131,2.74331895676,2.77794289862,2.92524332965,127933386.029446,557810084.81117
Cosmos,ATOM,06/07/2020,Segunda-feira,3.12179072239,2.92176047786,2.92524332965,3.0194360559,139258504.216078,575771548.763775
Cosmos,ATOM,07/07/2020,Terça-feira,3.27733483224,2.97128514079,3.01737130822,3.24081417682,129565057.115748,617985797.115039
Cosmos,ATOM,08/07/2020,Quarta-feira,3.56735464778,3.17033667407,3.24144222818,3.55141966267,167546062.471049,677214672.418733
Cosmos,ATOM,09/07/2020,Quinta-feira,3.809279969,3.4178969829,3.55141966267,3.80076126844,172133670.658704,724761234.050636
Cosmos,ATOM,10/07/2020,Sexta-feira,4.13488885319,3.58811427761,3.79848631326,4.06097013945,240007520.357412,774380057.529527
Cosmos,ATOM,11/07/2020,Sábado,4.44456950885,3.9021535781,4.06109844929,3.94219932845,262446667.607596,751731836.957419
Cosmos,ATOM,12/07/2020,Domingo,4.16248430327,3.91095305773,3.93292459165,4.01589748407,162188362.220154,765785223.224515
Cosmos,ATOM,13/07/2020,Segunda-feira,4.3260338387,3.76021294314,4.01589748407,3.87573766404,215883768.81822,739058365.904441
Cosmos,ATOM,14/07/2020,Terça-feira,4.025128208,3.81980818931,3.87573766404,3.95517524401,161379171.523069,754206194.042746
Cosmos,ATOM,15/07/2020,Quarta-feira,4.1358639243,3.86885508307,3.95295389649,4.03637266448,118920919.613707,769689603.419236
Cosmos,ATOM,16/07/2020,Quinta-feira,4.27009694666,3.77859422645,4.03935859907,4.07792010788,181058807.003816,777612220.553933
Cosmos,ATOM,17/07/2020,Sexta-feira,4.25485005986,3.95751181512,4.07457004883,4.1411737167,147509307.067096,789673952.493586
Cosmos,ATOM,18/07/2020,Sábado,4.52088398817,4.11227524027,4.14112480761,4.36353861765,188008154.587958,832076368.388604
Cosmos,ATOM,19/07/2020,Domingo,4.51089100508,4.00835684554,4.35677769293,4.18986371757,191114701.390088,798958572.764133
Cosmos,ATOM,20/07/2020,Segunda-feira,4.24279366896,3.87284351038,4.19143848207,3.8808071838,123252885.186246,740025064.71497
Cosmos,ATOM,21/07/2020,Terça-feira,4.04746723434,3.7919416049,3.88081242876,3.99658856686,134911035.520923,762103235.939098
Cosmos,ATOM,22/07/2020,Quarta-feira,4.03553912517,3.88669001033,3.99892761998,4.01312020168,95362252.6679287,765255627.580348
Cosmos,ATOM,23/07/2020,Quinta-feira,4.09037401831,3.92565937274,4.01024621621,3.95548714387,97303814.6404582,754265669.740236
Cosmos,ATOM,24/07/2020,Sexta-feira,3.96304204492,3.79055665114,3.95743240795,3.81785322064,100656642.805039,728020471.738535
Cosmos,ATOM,25/07/2020,Sábado,3.94560889502,3.7778247111,3.82246335586,3.90502377359,117721753.668351,744642888.424771
Cosmos,ATOM,26/07/2020,Domingo,3.90722593533,3.74554567144,3.90494571044,3.80503462843,114783801.231898,725576114.397269
Cosmos,ATOM,27/07/2020,Segunda-feira,3.91043228735,3.34001379065,3.8047943417,3.588862394,179412714.767008,684354568.415435
Cosmos,ATOM,28/07/2020,Terça-feira,3.77570009266,3.55034932069,3.58979673237,3.75045900209,120724603.123837,715169173.392132
Cosmos,ATOM,29/07/2020,Quarta-feira,3.85381822955,3.62593331991,3.74886526304,3.64044144672,107518753.872545,694190097.474027
Cosmos,ATOM,30/07/2020,Quinta-feira,3.75148478538,3.60662657228,3.64044144672,3.71943302238,89185103.7124128,709252877.746581
Cosmos,ATOM,31/07/2020,Sexta-feira,3.83590317592,3.71056903092,3.71691470171,3.7923709067,98156636.4813283,723161289.066112
Cosmos,ATOM,01/08/2020,Sábado,4.1100241426,3.79037424631,3.7923709067,4.06353617967,157637841.621877,774869371.734003
Cosmos,ATOM,02/08/2020,Domingo,4.20958228278,3.61014913382,4.0675791092,3.89179787645,154074396.897258,742120862.742125
Cosmos,ATOM,03/08/2020,Segunda-feira,4.04614755339,3.81279441712,3.90308572271,3.85483177258,144959925.385842,735071854.091849
Cosmos,ATOM,04/08/2020,Terça-feira,4.04872345187,3.82295258931,3.85475353684,4.01016047377,112162333.958507,764691241.684734
Cosmos,ATOM,05/08/2020,Quarta-feira,4.20421393601,3.9598656389,4.01331294346,4.15956549408,127763370.225472,793181051.816292
Cosmos,ATOM,06/08/2020,Quinta-feira,4.24958682067,4.12996487981,4.15817238684,4.17607227547,128558907.407889,796328704.195767
Cosmos,ATOM,07/08/2020,Sexta-feira,4.19394027017,3.93106366486,4.17451066393,4.02047069932,122545387.513871,766657282.502663
Cosmos,ATOM,08/08/2020,Sábado,4.43172254231,3.99113376007,4.02093936823,4.43172254231,119089971.469301,845078254.56055
Cosmos,ATOM,09/08/2020,Domingo,5.43485522155,4.31319347874,4.43378974975,5.2839846383,367025727.917767,1007594783.4342
Cosmos,ATOM,10/08/2020,Segunda-feira,5.84768339576,5.14179268347,5.2839846383,5.47207814668,356003398.39968,1099103996.45051
Cosmos,ATOM,11/08/2020,Terça-feira,5.56773879189,4.72646374665,5.4825497768,4.93030392341,227937900.080258,993681757.92433
Cosmos,ATOM,12/08/2020,Quarta-feira,6.05034938661,4.89230718942,4.93363180221,5.97628109044,360566166.438857,1204762283.17332
Cosmos,ATOM,13/08/2020,Quinta-feira,6.56336206512,5.53541478619,5.97997926768,6.1496994009,485820620.925025,1239998019.73548
